,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
700,Dali (Kallithea),37.955892999999996,23.7020975,Green Μάνη,37.9585886847968,23.699228364093685,Magirio
701,Dali (Kallithea),37.955892999999996,23.7020975,Hondos Center,37.958274364956765,23.705254177350483,Cosmetics Shop
702,Dali (Kallithea),37.955892999999996,23.7020975,Κάβα Φαίδων,37.95397697830864,23.699080159030736,Liquor Store
703,Dali (Kallithea),37.955892999999996,23.7020975,Coffee Lab,37.95889902249753,23.706242662889906,Coffee Shop
704,Dali (Kallithea),37.955892999999996,23.7020975,Κισκος,37.954962085878456,23.706642380094546,Dessert Shop
705,Dali (Kallithea),37.955892999999996,23.7020975,Tezenis,37.95841995519117,23.705219679768476,Lingerie Store
706,Dali (Kallithea),37.955892999999996,23.7020975,Αλεξανδρα Newstar Art Cinema,37.95589820573934,23.696706322061985,Indie Movie Theater
707,Dali (Kallithea),37.955892999999996,23.7020975,Pet City,37.95740902593667,23.705212162080418,Pet Store
708,Dali (Kallithea),37.955892999999996,23.7020975,Σκλαβενίτης,37.95454836128032,23.70580981691057,Supermarket
709,Dali (Kallithea),37.955892999999996,23.7020975,Blazé Cafe,37.958411167314516,23.705609438941277,Café
710,Dali (Kallithea),37.955892999999996,23.7020975,Zara,37.957739915930105,23.704825333929932,Clothing Store
711,Dali (Kallithea),37.955892999999996,23.7020975,Vodafone,37.95406556496492,23.703977807487643,Mobile Phone Shop
712,Dali (Kallithea),37.955892999999996,23.7020975,Cell Phones,37.952925146471124,23.705365532468125,Mobile Phone Shop
713,Dali (Kallithea),37.955892999999996,23.7020975,Nanou Donuts House,37.954047272356824,23.707133579990547,Donut Shop
714,Dali (Kallithea),37.955892999999996,23.7020975,Coffee Island,37.95863535555601,23.706021228839,Coffee Shop
715,Dali (Kallithea),37.955892999999996,23.7020975,Gi|esse,37.95330317966973,23.70607568098364,Coffee Shop
716,Dali (Kallithea),37.955892999999996,23.7020975,Σκλαβενίτης,37.95588102957028,23.70747685432434,Supermarket
717,Dali (Kallithea),37.955892999999996,23.7020975,Πλαίσιο,37.95313263510822,23.705058912630495,Electronics Store
718,Dali (Kallithea),37.955892999999996,23.7020975,Gregory's (Γρηγόρης),37.95276072596195,23.705384934108604,Snack Place
719,Dali (Kallithea),37.955892999999996,23.7020975,Bershka,37.95791395876732,23.704742288299776,Shoe Store
720,Dali (Kallithea),37.955892999999996,23.7020975,Intersport,37.9586131689309,23.705929072980844,Sporting Goods Shop
721,Dali (Kallithea),37.955892999999996,23.7020975,Πρωταθλητές,37.95374450212983,23.706324084351632,Greek Restaurant
722,Dali (Kallithea),37.955892999999996,23.7020975,Cosmote,37.95385170897533,23.704328865460848,Mobile Phone Shop
723,Dali (Kallithea),37.955892999999996,23.7020975,Angolo Café,37.952763894931365,23.70544460831772,Café
724,Dali (Kallithea),37.955892999999996,23.7020975,Calzedonia,37.958355,23.705366,Lingerie Store
725,Dali (Kallithea),37.955892999999996,23.7020975,Yoga Center And Gym.,37.952621580957086,23.705043638495845,Yoga Studio
726,Dali (Nea Lidra),35.1744595,33.361415,Brewfellas,35.17383528294408,33.36131812383561,Beer Garden
727,Dali (Nea Lidra),35.1744595,33.361415,Imagine Cafe & Bar,35.17519999964591,33.36213793062763,Bar
728,Dali (Nea Lidra),35.1744595,33.361415,Pivo Microbrewery (πίβο),35.174266897272496,33.363350062944534,Brewery
729,Dali (Nea Lidra),35.1744595,33.361415,No:3 Cafe & Bar,35.17638271565342,33.361160546552746,Café
730,Dali (Nea Lidra),35.1744595,33.361415,Barasta Cafe&Bar,35.17560419210774,33.36196260322543,Café
731,Dali (Nea Lidra),35.1744595,33.361415,Souvlakeri Piatsa Gourounaki (Σουβλακερί Πιάτσα Γουρουνάκι),35.17275781671584,33.3624237166828,Greek Restaurant
732,Dali (Nea Lidra),35.1744595,33.361415,Kala Kathoumena (Καλά Καθούμενα),35.17343594483849,33.36206045173841,Café
733,Dali (Nea Lidra),35.1744595,33.361415,The Great Inn,35.176250257145846,33.36258803110476,Historic Site
734,Dali (Nea Lidra),35.1744595,33.361415,Hoi Polloi,35.17594915451442,33.362094981946775,Café
735,Dali (Nea Lidra),35.1744595,33.361415,The Winery,35.172493243523036,33.3614074005915,Wine Bar
736,Dali (Nea Lidra),35.1744595,33.361415,Özerlat Turkish Coffee,35.17616974584106,33.36372639958441,Coffee Shop
737,Dali (Nea Lidra),35.1744595,33.361415,David People,35.17690791238152,33.36248282328387,Café
738,Dali (Nea Lidra),35.1744595,33.361415,Rüstem Kitabevi & Rustem Bookshop,35.17718514920018,33.36115597879816,Bookstore
739,Dali (Nea Lidra),35.1744595,33.361415,The Weaving Mill (Υφαντουργείο),35.17337634082709,33.36379425301013,Coffee Shop
740,Dali (Nea Lidra),35.1744595,33.361415,Mattheos (Ματθαίος),35.173674,33.363093,Greek Restaurant
741,Dali (Nea Lidra),35.1744595,33.361415,Asmaaltı Tezgah Cafe,35.1768258240503,33.36255175648101,Café
742,Dali (Nea Lidra),35.1744595,33.361415,Starbucks,35.17225221494939,33.36119608736212,Coffee Shop
743,Dali (Nea Lidra),35.1744595,33.361415,Bedesten,35.17599238969285,33.364127721036496,Historic Site
744,Dali (Nea Lidra),35.1744595,33.361415,Lorenza Coffee,35.176100935846534,33.36221980664636,Café
745,Dali (Nea Lidra),35.1744595,33.361415,WSTD,35.17416037634676,33.360484475620325,Bar
746,Dali (Nea Lidra),35.1744595,33.361415,Bibliotheque,35.17583359534186,33.36366531490133,Music Venue
747,Dali (Nea Lidra),35.1744595,33.361415,The Gym,35.17215835941034,33.36229739298808,Lounge
748,Dali (Nea Lidra),35.1744595,33.361415,Luna Cafe Art Shop,35.17570405058682,33.36474246737127,Café
749,Dali (Nea Lidra),35.1744595,33.361415,Kumarcılar Hanı,35.17700766652087,33.36264707417684,Historic Site
750,Dali (Nea Lidra),35.1744595,33.361415,Mezopotamya Kültür ve Sanat Derneği,35.17668143441975,33.36025256225717,Public Art
751,Dali (Nea Lidra),35.1744595,33.361415,Red Orange Kiosk,35.17657954015638,33.361101150512695,Café
752,Dali (Nea Lidra),35.1744595,33.361415,Zanettos Tavern (Ζανέττος Κυπριακή Ταβέρνα),35.172862087666495,33.364784792170454,Greek Restaurant
753,Dali (Nea Lidra),35.1744595,33.361415,Gloria Jean's Coffees,35.177209881090796,33.36104682066699,Coffee Shop
754,Dali (Nea Lidra),35.1744595,33.361415,Kumda Kahve,35.177147722618685,33.36367008619524,Coffee Shop
755,Dali (Nea Lidra),35.1744595,33.361415,Il Forno,35.17138977862935,33.36120213829716,Italian Restaurant
756,Dali (Nea Lidra),35.1744595,33.361415,Sedirhan Cafe & Restaurant,35.17624931035891,33.36257213339156,Café
757,Dali (Nea Lidra),35.1744595,33.361415,To Anamma,35.17333473956509,33.36146916093962,Greek Restaurant
758,Dali (Nea Lidra),35.1744595,33.361415,Patio,35.172792117361794,33.36105913590255,Cocktail Bar
759,Dali (Nea Lidra),35.1744595,33.361415,Naci Talat Vakfı,35.17725220722677,33.36316509475703,Cultural Center
760,Dali (Nea Lidra),35.1744595,33.361415,Papa Bar,35.17562,33.36565,Bar
761,Dali (Nea Lidra),35.1744595,33.361415,Sabor,35.17677651367928,33.36499984002752,Restaurant
762,Dali (Nea Lidra),35.1744595,33.361415,Red Zeppelin,35.17570915856272,33.365014493465424,Bar
763,Dali (Nea Lidra),35.1744595,33.361415,H&M,35.17173342082558,33.361249829740025,Clothing Store
764,Dali (Nea Lidra),35.1744595,33.361415,Ονασαγόρου / Onasagorou,35.17153705102781,33.361812250592806,Plaza
765,Dali (Nea Lidra),35.1744595,33.361415,Arabahmet Kültür Evi,35.17510484513721,33.357828035852606,Theater
766,Dali (Nea Lidra),35.1744595,33.361415,Araf Cafe & Pub,35.17677087860171,33.364505925266826,Café
767,Dali (Nea Lidra),35.1744595,33.361415,Avo Lahmajoun,35.17120749187681,33.36163979067149,Restaurant
768,Dali (Nea Lidra),35.1744595,33.361415,Piatsa Gourounaki Express (Πιάτσα Γουρουνάκι),35.17031894471319,33.3605548810389,Greek Restaurant
769,Dali (Nea Lidra),35.1744595,33.361415,Halara Cafe (Καφενείο Χαλαρά),35.173381,33.362267,Bar
770,Dali (Nea Lidra),35.1744595,33.361415,"Armenian Food ""ABO""",35.171280699017046,33.36166937721815,Food
771,Dali (Nea Lidra),35.1744595,33.361415,Saraba Cyprus Traditional Meals,35.1762762416313,33.36481683435806,Turkish Home Cooking Restaurant
772,Dali (Nea Lidra),35.1744595,33.361415,TaşEV,35.17742185470199,33.35809474487474,Art Gallery
773,Dali (Nea Lidra),35.1744595,33.361415,Caffè Nero,35.171608797259125,33.361847549329134,Coffee Shop
774,Dali (Nea Lidra),35.1744595,33.361415,Hamam Omerye,35.172637538842686,33.36525800478189,Spa
775,Dali (Nea Lidra),35.1744595,33.361415,Barrica Cafe & Pub,35.176764706070166,33.3653990899729,Bar
776,Dali (Nea Lidra),35.1744595,33.361415,Tis Evroullas,35.17100524902344,33.36158752441406,Greek Restaurant
777,Dali (Nea Lidra),35.1744595,33.361415,Plato's,35.17073124377369,33.36258281125199,Pub
778,Dali (Nea Lidra),35.1744595,33.361415,McDonald's,35.17228203959663,33.36124155708767,Fast Food Restaurant
779,Dali (Nea Lidra),35.1744595,33.361415,Ocean Basket,35.17013329495499,33.36133450269699,Seafood Restaurant
780,Dali (Nea Lidra),35.1744595,33.361415,Derviş Paşa Konağı,35.17647353694159,33.35841474587662,History Museum
781,Dali (Nea Lidra),35.1744595,33.361415,Korniza Baroque,35.172737,33.365429,Cocktail Bar
782,Dali (Nea Lidra),35.1744595,33.361415,Pieto,35.171075547086964,33.36121151125884,Café
783,Dali (Nea Lidra),35.1744595,33.361415,Η Κουζίνα της Ευρούλας,35.170997619628906,33.361480712890625,Magirio
784,Dali (Nea Lidra),35.1744595,33.361415,Palia Pineza (Παλαία Πινέζα),35.17494255579362,33.36632427789919,Bar
785,Dali (Nea Lidra),35.1744595,33.361415,Lefkeli'nin Yeri,35.178353437693985,33.36012534932581,Sandwich Place
786,Dali (Nea Lidra),35.1744595,33.361415,Surlariçi - Old Town,35.17759149852395,33.3631431663686,Historic Site
787,Dali (Nea Lidra),35.1744595,33.361415,Eleftheria Square (Πλατεία Ελευθερίας),35.17039090337584,33.36121456862318,Plaza
788,Dali (Nea Lidra),35.1744595,33.361415,καφενειον Μερες Αργιας,35.17050810818264,33.36189944439808,Coffee Shop
789,Dali (Nea Lidra),35.1744595,33.361415,Piedra Cafe & Restaurant,35.176767571966266,33.3655143010495,Restaurant
790,Dali (Nea Lidra),35.1744595,33.361415,Cafe La Mode,35.170338735041426,33.36128005843983,Café
791,Dali (Nea Lidra),35.1744595,33.361415,Ramis,35.170401837890985,33.36214003840683,Hookah Bar
792,Dali (Nea Lidra),35.1744595,33.361415,Selimiye Meydanı,35.176798523277476,33.36456298831497,Pedestrian Plaza
793,Dali (Nea Lidra),35.1744595,33.361415,Arabahmet,35.17590133933762,33.35738465365346,Neighborhood
794,Dali (Nea Lidra),35.1744595,33.361415,Pull & Bear,35.17245685970386,33.36125426356099,Clothing Store
795,Dali (Nea Lidra),35.1744595,33.361415,POW! The shop,35.17063214677941,33.361180082746785,Toy / Game Store
796,Dali (Nea Lidra),35.1744595,33.361415,Coffee n' Liquor,35.170600685805276,33.361473977565765,Coffee Shop
797,Dali (Nea Lidra),35.1744595,33.361415,Leventis Municipal Museum,35.170494421010076,33.36182858277378,History Museum
798,Dali (Nea Lidra),35.1744595,33.361415,gelatiamo,35.17137161954494,33.3616952102082,Ice Cream Shop
799,Dali (Nea Lidra),35.1744595,33.361415,1984 Restaurant & Bar,35.17827565820913,33.35891340857819,Bar
800,Dali (Nea Lidra),35.1744595,33.361415,Canteen Sandwich Bar,35.17572109441554,33.365492400217754,Sandwich Place
801,Dali (Nea Lidra),35.1744595,33.361415,Fanous Lebanese Cuisine,35.170134580102314,33.3620143857183,Middle Eastern Restaurant
802,Dali (Nea Lidra),35.1744595,33.361415,Christakis Kebab House,35.171098217353205,33.35883538166995,Souvlaki Shop
803,Dali (Nea Lidra),35.1744595,33.361415,Property Cafe Bar,35.17125581100887,33.362113875977805,Bar
804,Dali (Nea Lidra),35.1744595,33.361415,Ovis Coffees Dikilitaş,35.178202,33.360962,Coffee Shop
805,Dali (Nea Lidra),35.1744595,33.361415,CU at Ledras,35.17107370249986,33.361189221679815,Coffee Shop
806,Dali (Nea Lidra),35.1744595,33.361415,Armenian Church (Ermeni Kilisesi),35.17524490782622,33.35788899836915,Historic Site
807,Dali (Nea Lidra),35.1744595,33.361415,Kozeri,35.170484353335034,33.36164727144526,Snack Place
808,Dali (Nea Lidra),35.1744595,33.361415,όπως πρέπει burger,35.17123580857855,33.36213512680998,Burger Joint
809,Dali (Nea Lidra),35.1744595,33.361415,Shacolas observatory,35.17168780495398,33.361522063426776,Scenic Lookout
810,Dali (Nea Lidra),35.1744595,33.361415,Chill Box,35.170864013673686,33.361269358864156,Ice Cream Shop
811,Dali (Nea Lidra),35.1744595,33.361415,Subway,35.17026385597586,33.361208572185205,Sandwich Place
812,Dali (Nea Lidra),35.1744595,33.361415,Centrum Hotel Nicosia,35.16998322723954,33.36148918765716,Hotel
813,Dali (Nea Lidra),35.1744595,33.361415,Estiatorio Evroula,35.171012,33.36138,Restaurant
814,Dali (Nea Lidra),35.1744595,33.361415,Tafjak,35.17044694751813,33.361237793300155,Brewery
815,Dali (Nea Lidra),35.1744595,33.361415,Gloria Jean's Ledras,35.17024509341632,33.36112946576796,Café
816,Dali (Nea Lidra),35.1744595,33.361415,Pallas Theater,35.17448560062852,33.35766197599054,Theater
817,Dali (Nea Lidra),35.1744595,33.361415,"Lock, Stock 'n Barrel",35.17011786249511,33.362318793502766,Bar
818,Dali (Nea Lidra),35.1744595,33.361415,The Classic Hotel,35.17289856443642,33.3575369558471,Hotel
819,Dali (Nea Lidra),35.1744595,33.361415,Başaran Spor Salonu,35.17637140314219,33.35741022551533,Gym / Fitness Center
820,Dali (Nea Lidra),35.1744595,33.361415,Gürel Garaj,35.177876,33.358135,Auto Garage
821,Dasiko Kolegio Kyprou,34.679147,33.0253197,Alasia Hotel,34.68119692661081,33.02941102467555,Hotel
822,Dasiko Kolegio Kyprou,34.679147,33.0253197,Famagusta Tennis Club,34.682437087759325,33.02616869059957,Tennis Court
823,Dasiko Kolegio Kyprou,34.679147,33.0253197,Koita ti sou Eftiaxa (Κοίτα τι σου Έφτιαξα),34.67827185290962,33.022598134328966,Bakery
824,Dasiko Kolegio Kyprou,34.679147,33.0253197,La Croissanterie,34.67690542743437,33.022026339341934,Snack Place
825,Dasikos Stathmos Platanion,34.94832160000001,32.927469800000004,Kakopetria. Platania Area,34.947490125988566,32.92881289155348,Park
826,Dasikos Stathmos Platanion,34.94832160000001,32.927469800000004,Platania Camping Site,34.94735980467479,32.92834511990917,Campground
827,Dasikos Stathmos Platanion,34.94832160000001,32.927469800000004,пикник в горах,34.946471,32.92905,Gastropub
828,Dekeleia,34.9002535,33.6231723,Stop Drinking Expert,34.9021051859886,33.62589955329895,Beer Store
829,Delikipos,34.9166725,33.3612392,Intimissimi,34.91400171396565,33.363422590683776,Lingerie Store
830,Deryneia,35.0586943,33.958278299999996,Costaris Restaurant,35.060912261917416,33.95427389605692,Greek Restaurant
831,Deryneia,35.0586943,33.958278299999996,Deryneia Museum Cafe - Bar,35.063026180806915,33.95842734717344,Lounge
832,Deryneia,35.0586943,33.958278299999996,Καφετερια Υπαιθριου Μουσειου Λαικης Τεχνης & Παραδοσιακων Επαγγελματων,35.06304168701172,33.95849609375,History Museum
833,Deryneia,35.0586943,33.958278299999996,Museum Lounge,35.0631679487328,33.958036665109944,Lounge
834,Dierona,34.7071301,33.0226174,Machallekide Gym,34.70950428784266,33.02450325556084,Gym
835,Dierona,34.7071301,33.0226174,Fiction,34.70883325075198,33.024428955757465,Bakery
836,Dierona,34.7071301,33.0226174,Meazza Mini FootBall Club,34.71106010972174,33.02446972324488,Sports Club
837,Dierona,34.7071301,33.0226174,O Mpaxes (Ο Μπαξές),34.71146,33.023464,Meze Restaurant
838,Drapeia,34.9002535,33.6231723,Stop Drinking Expert,34.9021051859886,33.62589955329895,Beer Store
839,Dromolaxia,34.88134470000001,33.5895956,Park2fly,34.883167631873505,33.593347879860644,Rest Area
840,Drouseia,34.963272100000005,32.397171,Droushia Heights Hotel,34.96383380264383,32.399540112008076,Hotel
841,Drouseia,34.963272100000005,32.397171,palates droushia,34.9629020690918,32.39741134643555,Restaurant
842,Drouseia,34.963272100000005,32.397171,Palates Villa & Hotel Apts,34.962313,32.396075,Hotel
843,Drouseia,34.963272100000005,32.397171,"Tavern""Ο Σταθμός""",34.962839,32.397315,Diner
844,Dymes,34.9171341,32.9838865,Dhymes Inn,34.917355,32.983831,Cafeteria
845,Dyo Potamoi,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
846,Dyo Potamoi,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
847,Dyo Potamoi,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
848,Dyo Potamoi,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
849,Dyo Potamoi,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
850,Dora,34.7071301,33.0226174,Machallekide Gym,34.70950428784266,33.02450325556084,Gym
851,Dora,34.7071301,33.0226174,Fiction,34.70883325075198,33.024428955757465,Bakery
852,Dora,34.7071301,33.0226174,Meazza Mini FootBall Club,34.71106010972174,33.02446972324488,Sports Club
853,Dora,34.7071301,33.0226174,O Mpaxes (Ο Μπαξές),34.71146,33.023464,Meze Restaurant
854,Doros,34.81565620000001,32.910659,Troodos,34.817034757290386,32.91519158829517,Scenic Lookout
855,Doros,34.81565620000001,32.910659,Katerina cyprus sweets,34.81615937667451,32.91579151494276,Dessert Shop
856,Egkomi Ammochostou,35.1613671,33.8801952,Meyhane Budur,35.161262590941874,33.88450167986161,Meyhane
857,Egkomi Ammochostou,35.1613671,33.8801952,Tuzla Koy Gavesi,35.16222159331646,33.883173676861595,Beer Garden
858,Egkomi Ammochostou,35.1613671,33.8801952,Özaydin Aluminyum,35.162576568222875,33.88097788008308,Arts & Crafts Store
859,Egkomi Ammochostou,35.1613671,33.8801952,Hayat market,35.16261118290018,33.88104797677449,Food & Drink Shop
860,Egkomi Ammochostou,35.1613671,33.8801952,Kitchen,35.16123879675367,33.882572203163384,Bakery
861,Egkomi Ammochostou,35.1613671,33.8801952,Kral'in Yeri Lübnan Meze Restaurant,35.16211191300266,33.88314571424739,Falafel Restaurant
